NAME20,INTPTLAT20,INTPTLON20,Area,Building_Data_Present
"Orosi, CA",36.5442618,-119.2936718,5159506.732,FALSE
"Ramona, CA",33.0355695,-116.8723214,17847260.65,FALSE
"Grass Valley, CA",39.1916261,-121.0579574,76851436.6,FALSE
"Estacada, OR",45.2970434,-122.3286295,7762606.365,FALSE
"Boulder City, NV",35.9733637,-114.8407113,14826352.81,FALSE
"Avenal, CA",36.0005673,-120.1329655,9397901.904,FALSE
"Lompoc, CA",34.6661525,-120.4663408,25481144.49,FALSE
"Fort Bragg, CA",39.4212052,-123.7956434,25712484.51,FALSE
"Willits, CA",39.416899,-123.3593245,11263862.51,FALSE
"Shelley, ID",43.3803452,-112.1259638,5622980.063,FALSE
"Kailua (Hawaii County), HI",19.655247,-155.9861126,55267900.98,FALSE
"Waikoloa Village, HI",19.9477617,-155.8013354,15365371.59,FALSE
"Ogallala, NE",41.1314488,-101.7194254,8458386.873,FALSE
"Williston, ND",48.1720963,-103.6503571,56703547.88,FALSE
"Dillon, MT",45.2261789,-112.6324674,7115144.577,FALSE
"Silver City, NM",32.792431,-108.263906,27907147.49,FALSE
"Billings, MT",45.7874587,-108.5371198,142004379.4,FALSE
"Cloverdale, CA",38.8023495,-123.0165543,8734589.665,FALSE
"Petaluma, CA",38.2485137,-122.6409384,54516512.67,FALSE
"Rio Vista, CA",38.1682293,-121.6903865,9413993.184,FALSE
"Lamesa, TX",32.7356344,-101.9585238,11274238.1,FALSE
"Buena Vista, CO",38.8315761,-106.1329745,13396910.66,FALSE
"Kalispell, MT",48.218111,-114.300944,49065371.85,FALSE
"Calistoga, CA",38.5827743,-122.5838255,5970552.676,FALSE
"Boulder, CO",40.0238785,-105.2438107,66571275.31,FALSE
"Kihei, HI",20.7304159,-156.4467781,21108091.56,FALSE
"Pukalani--Haiku-Pauwela--Makawao, HI",20.8834804,-156.3140897,41428553.47,FALSE
"Lewistown, MT",47.063523000000004,-109.4356337,7557336.021,FALSE
"Scottsbluff, NE",41.8514633,-103.6593716,38436993.69,FALSE
"Las Vegas, NM",35.605919,-105.2276261,18085073.77,FALSE
"Colusa, CA",39.200523,-122.008272,7616602.811,FALSE
"Midland, TX",31.9971368,-102.1068207,177012136.9,FALSE
"Cañon City, CO",38.4418862,-105.2208995,41262443.04,FALSE
"Snyder, TX",32.7135921,-100.9148168,18699569.8,FALSE
"Leadville, CO",39.251295,-106.3000044,6461812.899,FALSE
"Kermit, TX",31.8533831,-103.0930683,7225154.652,FALSE
"Pueblo, CO",38.2659188,-104.5964425,143795744.4,FALSE
"Roseburg, OR",43.2249563,-123.3520911,54693702.34,FALSE
"Roxborough Park, CO",39.4694422,-105.0824953,9914675.947,FALSE
"Salinas, CA",36.6744236,-121.662088,77494053.04,FALSE
"Delta, CO",38.7454236,-108.0619343,16256173.45,FALSE
"Raton, NM",36.8954648,-104.4393622,12159756.28,FALSE
"Havre, MT",48.5461956,-109.6808856,10600413.17,FALSE
"McCook, NE",40.2045918,-100.6207157,13580443.18,FALSE
"Sandpoint, ID",48.2827209,-116.5545771,24335399.87,FALSE
"Hollister, CA",36.8499249,-121.3910745,34161719.05,FALSE
"Basalt, CO",39.3835802,-107.0807314,9501741.272,FALSE
"Gypsum, CO",39.6404762,-106.9460813,15249893.42,FALSE
"Gunnison, CO",38.5405505,-106.9384998,9480417.432,FALSE
"Longview, WA--OR",46.1548319,-122.9355872,93925768.64,FALSE
"Astoria, OR",46.1900585,-123.8102921,25304067.23,TRUE
"Clearlake, CA",38.9539386,-122.6341035,21240330.22,FALSE
"Stanwood, WA",48.2451443,-122.342232,7122593.702,FALSE
"Santa Fe, NM",35.6500321,-105.998441,121419831,FALSE
"Los Alamos, NM",35.8925352,-106.3000431,22072896.22,FALSE
"White Rock, NM",35.8193023,-106.207126,5360097.473,FALSE
"Douglas, AZ",31.3515566,-109.5427541,14195977.68,FALSE
"Bakersfield, CA",35.3651093,-119.0492308,344736347.1,FALSE
"Hailey, ID",43.5021288,-114.2904118,13659800.68,FALSE
"Bismarck, ND",46.8198476,-100.8010048,109449987.3,FALSE
"Concord--Walnut Creek, CA",37.8899134,-122.0347636,456921644,FALSE
"Ione, CA",38.3546651,-120.9429696,4380247.626,FALSE
"Jerome, ID",42.7204899,-114.5193436,14149672.23,FALSE
"Emmett, ID",43.8753695,-116.496469,15046385.91,FALSE
"Susanville, CA",40.4184347,-120.6511032,8254234.095,FALSE
"Lake Isabella, CA",35.6099674,-118.4795509,6426638.265,FALSE
"Ridgecrest, CA",35.6254781,-117.6763091,37047426.6,FALSE
"Taft, CA",35.1432041,-119.4636372,9271545.271,FALSE
"Tehachapi--Golden Hills, CA",35.1476883,-118.4910338,20933168.06,FALSE
"Santa Clarita, CA",34.4297662,-118.5230964,203063662.4,FALSE
"Mission Viejo--Lake Forest--Laguna Niguel, CA",33.5661687,-117.6651606,425462025.8,FALSE
"Santa Paula, CA",34.3513147,-119.0715741,12868376.55,FALSE
"Simi Valley, CA",34.2701314,-118.7458851,83733396.91,FALSE
"Sedona, AZ",34.874035,-111.8156625,32358610.32,FALSE
"Payson, AZ",34.2491431,-111.3189934,36017630.09,FALSE
"Quartzsite, AZ",33.6707027,-114.219807,8473649.898,FALSE
"Lake Havasu City, AZ",34.4946373,-114.317407,87625696.66,FALSE
"Casa Grande, AZ",32.9018845,-111.7380463,55582914.52,FALSE
"Coolidge, AZ",32.977854,-111.5272911,10739932.85,FALSE
"San Luis, AZ",32.4951516,-114.7715476,9622528.603,FALSE
"Brawley, CA",32.9778343,-115.5359198,12336787.93,FALSE
"Fort Irwin, CA",35.2589994,-116.6868414,9367563.165,FALSE
"Twentynine Palms North, CA",34.2279011,-116.055881,7183058.915,FALSE
"Wrightwood, CA",34.3567122,-117.6263617,3595633.491,FALSE
"Discovery Bay, CA",37.9051734,-121.6062772,13763109.67,FALSE
"Firebaugh, CA",36.8518836,-120.4517008,6586672.284,FALSE
"Reedley--Dinuba, CA",36.5962402,-119.4431414,25084276.22,FALSE
"Selma, CA",36.5912309,-119.6329393,23643895.41,FALSE
"Weiser, ID--OR",44.2508057,-116.9687361,6352416.663,FALSE
"Moscow, ID",46.7317406,-116.9971622,16597881.34,FALSE
"Chowchilla, CA",37.1125278,-120.246784,12617405.22,FALSE
"Fort Morgan, CO",40.2504625,-103.7941828,14352959.63,FALSE
"Durango, CO",37.287672,-107.867815,24563273.07,FALSE
"Pagosa Springs, CO",37.2699337,-107.0761023,17016614.06,FALSE
"Cortez, CO",37.3529204,-108.5738466,11071879.88,FALSE
"Grants, NM",35.1620544,-107.8545515,15916290.78,FALSE
"Taos, NM",36.3894166,-105.597834,48837358.95,FALSE
"St. George, UT",37.10472,-113.5631973,158091625.8,FALSE
"Shiprock, NM",36.7822567,-108.6900203,13665808.06,FALSE
"Snoqualmie, WA",47.5362024,-121.8687554,17791371.11,FALSE
"Nipomo, CA",35.0206875,-120.4999518,26326051.9,FALSE
"Silver Lakes, CA",34.747134,-117.3455049,6516751.004,FALSE
"Maricopa, AZ",33.0594343,-112.014535,34396452,FALSE
"Corona de Tucson, AZ",31.9446225,-110.77761,8889246.303,FALSE
"Vail, AZ",32.0697327,-110.709182,14923239.2,FALSE
"Kirtland, NM",36.7434473,-108.3457826,15286856.7,FALSE
"Cottonwood (Yavapai County)--Verde Village, AZ",34.7291177,-112.0168026,43787216.09,FALSE
"Johnson Lane, NV",39.0386583,-119.7339125,10734518.91,FALSE
"Clearlake Riviera, CA",38.9764304,-122.7414624,17524567.51,FALSE
"Escalon, CA",37.7925781,-120.99566,5148446.12,FALSE
"Modesto, CA",37.6545901,-120.9771301,183220685.3,FALSE
"Juneau, AK",58.3583078,-134.5301034,38899882.42,TRUE
"Anchorage, AK",61.1695843,-149.8541544,240249327.3,TRUE
"Kenai, AK",60.5692309,-151.2705704,33944085.26,FALSE
"Ketchikan, AK",55.3775894,-131.7783828,61909487.43,FALSE
"Pierre, SD",44.3745055,-100.3324339,31278359.4,FALSE
"Princeville, HI",22.2196813,-159.481445,7761864.511,FALSE
"Star, ID",43.6984157,-116.4918769,10105362.94,FALSE
"Tri-City--Myrtle Creek, OR",42.9938116,-123.3085936,12987962.97,FALSE
"Ridgefield, WA",45.8091312,-122.7108333,16722147.65,FALSE
"Hereford, TX",34.823555,-102.3980366,17284555.65,FALSE
"Ogden--Layton, UT",41.1230763,-111.9748985,552020262.7,FALSE
"Battlement Mesa, CO",39.4424957,-108.0430227,7986727.673,FALSE
"Carbondale, CO",39.4009765,-107.2200952,6832957.386,FALSE
"New Castle, CO",39.5760883,-107.5342756,5821444.769,FALSE
"San Luis Obispo, CA",35.2635007,-120.6623872,36552512.9,FALSE
"Deming, NM",32.2599681,-107.7429905,21230096.03,FALSE
"Oroville, CA",39.4980458,-121.5389796,68507492.96,FALSE
"Fortuna, CA",40.587321,-124.1451211,15005142.78,FALSE
"Desert Hot Springs, CA",33.9477527,-116.4925307,36411501.17,FALSE
"Los Angeles--Long Beach--Anaheim, CA",33.9849958,-118.122395,4287640075,FALSE
"Plumas Lake, CA",39.003577,-121.5501921,5010834.263,FALSE
"McCall, ID",44.9128453,-116.0957142,15825101.48,FALSE
"Prosser, WA",46.2090361,-119.7677273,12572896.12,FALSE
"Duvall, WA",47.7376507,-121.9644245,6410499.725,FALSE
"Monroe, WA",47.8667684,-121.9645138,29844186.63,FALSE
"Freeland, WA",48.0087875,-122.5431766,31628328.32,FALSE
"Castle Rock, CO",39.3996898,-104.8650456,92500027.83,FALSE
"Telluride--Mountain Village, CO",37.9404283,-107.872557,17840649.12,FALSE
"Goodyear South, AZ",33.3407155,-112.4438508,24857633.53,FALSE
"Pinetop-Lakeside, AZ",34.1318391,-109.9480273,38126240.03,FALSE
"Baker City, OR",44.7806836,-117.8336802,11601579.01,FALSE
"Cottage Grove, OR",43.7900429,-123.0555521,13770167.75,FALSE
"Eugene, OR",44.0695206,-123.0856851,190490760.2,FALSE
"Florence, OR",44.0059127,-124.1114929,20708747.02,TRUE
"Junction City, OR",44.2109772,-123.2067235,7315896.28,FALSE
"Stayton, OR",44.8113656,-122.7972415,9928162.394,FALSE
"Monmouth--Independence, OR",44.8536081,-123.2090346,12998920.33,FALSE
"Hermiston, OR",45.8524187,-119.2777244,40131726.2,FALSE
"McMinnville, OR",45.2143297,-123.1748806,33163588.16,FALSE
"Green Valley, AZ",31.8669879,-110.9900561,52278341.14,FALSE
"Snowmass Village, CO",39.2126592,-106.9429577,5796663.278,FALSE
"Peoria, AZ",33.7493672,-112.3366693,18815583.42,FALSE
"Pueblo West, CO",38.3189075,-104.75702,57181378.85,FALSE
"Frisco, CO",39.5787101,-106.0937709,5575410.66,FALSE
"Palmdale--Lancaster, CA",34.6988264,-118.1946323,220204251.8,FALSE
"Hidden Meadows, CA",33.229646,-117.1043343,9724300.445,FALSE
"Joshua Tree, CA",34.1295845,-116.3215371,9849608.286,FALSE
"Calexico, CA",32.6808921,-115.4939164,14011756.81,FALSE
"Soldotna, AK",60.4900115,-151.0887497,13127062.32,FALSE
"Kailua (Honolulu County)--Kaneohe, HI",21.4053045,-157.7739106,77221689.56,FALSE
"Glendive, MT",47.095795,-104.7561074,14083663.11,FALSE
"Kapaa, HI",22.073679,-159.3617203,29266386.41,FALSE
"Kekaha, HI",21.9623136,-159.6747385,5231570.82,FALSE
"Lihue, HI",21.9758077,-159.3589305,18309037.06,FALSE
"Kahului--Wailuku, HI",20.8864707,-156.4897306,35118367.72,FALSE
"Rapid City, SD",44.0733449,-103.2219845,130510239.7,FALSE
"Muleshoe, TX",34.2286443,-102.733377,6955737.161,FALSE
"Belle Fourche, SD",44.6658853,-103.8507956,7406380.018,FALSE
"Lead, SD",44.3553013,-103.769418,10060752.07,FALSE
"Othello, WA",46.8182943,-119.1745205,11977459.81,FALSE
"Price, UT",39.6110815,-110.8033245,26072691.15,FALSE
"Roosevelt, UT",40.3055305,-110.0083768,8645002.1,FALSE
"Moab, UT",38.5539927,-109.5270522,17146888.9,FALSE
"West Wendover, NV--UT",40.7207654,-114.0390569,19146405.34,FALSE
"Vernal, UT",40.4462897,-109.5451351,40555921.28,FALSE
"Sequim, WA",48.097209,-123.1449442,82625785.73,FALSE
"Ocean Shores, WA",46.9739909,-124.1542702,23958045.15,TRUE
"Port Townsend, WA",48.1205216,-122.7869553,15653975.27,FALSE
"Shelton, WA",47.2253793,-123.1055242,30670974.87,FALSE
"Colville, WA",48.5447542,-117.8983771,8356421.77,FALSE
"Bellingham, WA",48.7730072,-122.4808812,137531142.6,FALSE
"Toppenish, WA",46.3780903,-120.3207662,7984672.497,FALSE
"Fallon, NV",39.4877814,-118.7921286,36178109.01,FALSE
"Grandview, WA",46.2569166,-119.9103376,10684229.67,FALSE
"Sidney, NE",41.1375538,-102.9754548,11494506.47,FALSE
"Laramie, WY",41.3042561,-105.6010932,39360374.41,FALSE
"Rawlins, WY",41.7944224,-107.2304809,12424281.01,FALSE
"Carson City, NV",39.1553705,-119.7539996,67987945.25,FALSE
"Sturgis, SD",44.408973,-103.5163853,10448279.68,FALSE
"Minot, ND",48.2336062,-101.2785411,69160292.22,FALSE
"Lincoln City, OR",44.9777993,-124.0014186,19835565.46,TRUE
"Klamath Falls--Altamont, OR",42.2023986,-121.7559914,63090356.6,FALSE
"Alamosa, CO",37.4644714,-105.8752424,19943819.13,FALSE
"Hilo, HI",19.7072877,-155.0840216,60924271.38,FALSE
"Casper, WY",42.8391477,-106.3367071,73077206.97,FALSE
"Cody, WY",44.5246958,-109.0502125,17922967.65,FALSE
"Sheridan, WY",44.786575,-106.9619773,33688986.82,FALSE
"Rock Springs, WY",41.5949184,-109.2391318,35364985.21,FALSE
"Jackson, WY",43.4723447,-110.7731537,7545358.161,FALSE
"Ephrata, WA",47.3142461,-119.5532858,11064059.25,FALSE
"St. Helens, OR",45.8494338,-122.8372334,24770842.43,FALSE
"Butte-Silver Bow, MT",45.9838055,-112.5171519,39593477.91,FALSE
"Prineville, OR",44.3069018,-120.8511727,21207579.27,FALSE
"Redmond, OR",44.2644327,-121.1820202,37087864.71,FALSE
"Miles City, MT",46.405823,-105.8389441,12009154.82,FALSE
"Coquille, OR",43.1763943,-124.1842322,9191290.266,TRUE
"Bandon, OR",43.1062078,-124.420961,12643865.44,TRUE
"Breckenridge, CO",39.48617,-106.0393202,28857628.24,FALSE
"Coos Bay, OR",43.3811291,-124.2427715,40273304.96,TRUE
"Brookings, OR",42.0531233,-124.2733287,18847311.05,TRUE
"Colorado City, TX",32.3971278,-100.8604545,7212211.205,FALSE
"Silverthorne--Keystone, CO",39.6305313,-106.0518629,29065498.96,FALSE
"Buckeye North, AZ",33.6716952,-112.6230359,7276735.769,FALSE
"Sahuarita, AZ",31.9782316,-110.9791884,12404691.84,FALSE
"Munds Park, AZ",34.9422068,-111.6410565,3093830.918,FALSE
"Grand Lake, CO",40.2335164,-105.8560831,14077416.22,FALSE
"Prescott Valley East, AZ",34.5570755,-112.2647803,9457678.449,FALSE
"Page, AZ",36.9184183,-111.4500826,18600600.47,FALSE
"Winslow, AZ",35.0303498,-110.7016486,9280966.8,FALSE
"Safford, AZ",32.829557,-109.7308452,27088728.16,FALSE
"Buckeye, AZ",33.3852806,-112.5826508,20154881.15,FALSE
"Phoenix--Mesa--Scottsdale, AZ",33.4999005,-111.9631531,2885096649,FALSE
"Hood River, OR--WA",45.7117844,-121.5173891,24182537.82,FALSE
"Heber, UT",40.5083286,-111.4260543,34039614.76,FALSE
"Provo--Orem, UT",40.3007801,-111.7493164,418011682.5,FALSE
"Port Angeles, WA",48.1095139,-123.4233866,43277973.24,FALSE
"Aberdeen, WA",46.9745945,-123.8318158,30218403.43,TRUE
"Port Hadlock-Irondale, WA",48.0338104,-122.7630701,15425604.06,FALSE
"Omak, WA",48.4134618,-119.514296,15950534.68,FALSE
"Cheney, WA",47.4911324,-117.5820166,8540974.409,FALSE
"Olympia--Lacey, WA",47.0284657,-122.8553874,288589763,FALSE
"Mount Vernon, WA",48.461058,-122.3186526,80860091.35,FALSE
"Anacortes, WA",48.4918676,-122.6390491,26437095.74,FALSE
"Centralia, WA",46.7279591,-122.9806729,79515767.29,FALSE
"Yelm, WA",46.9461074,-122.5890943,20045979.89,FALSE
"Birch Bay, WA",48.947603,-122.7358827,34207712.62,TRUE
"Evanston, WY",41.2600882,-110.963739,19987656,FALSE
"Lynden, WA",48.94992,-122.4548027,13791251.02,TRUE
"Sunnyside, WA",46.3206442,-120.008405,14395173.19,FALSE
"Globe, AZ",33.3908878,-110.8138838,21085128.35,FALSE
"Parker, AZ--CA",34.1196865,-114.3963368,11952666.12,FALSE
"Wickenburg, AZ",33.9707671,-112.7520798,12195999.56,FALSE
"Show Low, AZ",34.2363743,-110.0479051,32635193.77,FALSE
"Arizona City, AZ",32.7498317,-111.6731746,11436308.33,FALSE
"Bullhead City, AZ--NV",35.1343252,-114.5339977,93117416.81,FALSE
"Kingman, AZ",35.2260116,-114.0154973,58382238.95,FALSE
"Needles, CA--AZ",34.8452186,-114.6089283,14830129.43,FALSE
"Snowflake, AZ",34.4951839,-110.09443,9831504.052,FALSE
"Buellton, CA",34.6154975,-120.1942368,4127655.938,FALSE
"San Diego Country Estates, CA",33.0105735,-116.8042282,8522761.741,FALSE
"Los Osos, CA",35.3177515,-120.837103,9938282.149,FALSE
"Alpine, CA",32.8257265,-116.7811392,25501368.99,FALSE
"Crestline--Lake Arrowhead, CA",34.250962,-117.228384,47122327.21,FALSE
"Cienega Springs, AZ",34.2729254,-114.132176,8302671.756,FALSE
"El Centro, CA",32.8028391,-115.5603224,50136913.52,FALSE
"Temecula--Murrieta--Menifee, CA",33.5408407,-117.1388021,391915377.3,FALSE
"Morro Bay, CA",35.3880543,-120.8590661,13747575.48,FALSE
"Fallbrook, CA",33.3536566,-117.2251408,67480630.55,FALSE
"Montrose, CO",38.4809336,-107.8760791,50443660.92,FALSE
"Greeley, CO",40.4075531,-104.7308874,96971818.34,FALSE
"Wapato, WA",46.4452523,-120.4255703,6771993.879,FALSE
"Yakima, WA",46.6058422,-120.5431575,145266963.4,FALSE
"Wenatchee, WA",47.427367,-120.3083842,87022195.14,FALSE
"Oak Harbor, WA",48.2955966,-122.6691502,61484488.32,FALSE
"Tucson, AZ",32.2621097,-110.9405955,926908437.7,FALSE
"Somerton, AZ",32.5948617,-114.7120698,5254557.626,FALSE
"Barstow, CA",34.8867036,-117.0328144,32068963.22,FALSE
"Yuma, AZ--CA",32.6766072,-114.5598754,137451179.3,FALSE
"Florence East, AZ",33.0317778,-111.3868743,6876782.22,FALSE
"Chino Valley, AZ",34.7667944,-112.4678314,35536457.98,FALSE
"Holtville, CA",32.8137812,-115.3783188,4194540.082,FALSE
"Running Springs, CA",34.2091549,-117.1140345,9458604.567,FALSE
"Yucca Valley, CA",34.1158937,-116.416982,29355763.5,FALSE
"Lamont, CA",35.2562504,-118.9181302,7236734.116,FALSE
"Eaton, CO",40.5274346,-104.7168512,5595176.866,FALSE
"Lafayette--Erie--Louisville, CO",40.0079254,-105.0872154,91375952.1,FALSE
"Longmont, CO",40.16821,-105.1076893,63306963.9,FALSE
"Brownfield, TX",33.1775967,-102.2724995,11234871.46,FALSE
"Los Lunas, NM",34.7672796,-106.7153699,102138214.9,FALSE
"Winnemucca, NV",40.9562005,-117.7400775,18701998.55,FALSE
"Fernley, NV",39.602967,-119.2356164,27445799.06,FALSE
"Twentynine Palms, CA",34.1395915,-116.0644958,17659757.44,FALSE
"Victorville--Hesperia--Apple Valley, CA",34.4774847,-117.3018338,342124142.1,FALSE
"Ruidoso, NM",33.3594733,-105.6555871,43729539.12,FALSE
"Alamogordo, NM",32.8924526,-105.9521328,35565226.11,FALSE
"Ocean Park, WA",46.4807164,-124.0472388,23868689.71,TRUE
"Hurricane, UT",37.1812191,-113.3169082,26533671.08,FALSE
"Socorro, NM",34.0664032,-106.8986947,14035803.64,FALSE
"Bloomfield, NM",36.7155823,-107.975039,16268433.67,FALSE
"Farmington, NM",36.7472225,-108.1623655,84528253.09,FALSE
"Gallup, NM",35.5215753,-108.7386913,35426437.38,FALSE
"Yreka, CA",41.7254016,-122.6362125,13816371.99,FALSE
"Big Bear, CA",34.2449529,-116.8609321,41808439.27,FALSE
"Montesano--Elma, WA",46.9692695,-123.6842588,26066799.79,FALSE
"Watford City, ND",47.8032525,-103.2598107,21734523.36,FALSE
"Summerset, SD",44.1973628,-103.3499543,8817558.985,FALSE
"Albuquerque, NM",35.1317929,-106.6238568,688323446.9,FALSE
"Fairbanks, AK",64.8553105,-147.7562035,199021261.4,TRUE
"Livingston, MT",45.6570389,-110.5665861,11683578.81,FALSE
"Sitka, AK",57.0603137,-135.3350751,20754787.25,FALSE
"Granite Falls, WA",48.0809614,-121.9699616,8247738.995,FALSE
"Belfair, WA",47.4459892,-122.8604,13856142.34,FALSE
"El Paso de Robles (Paso Robles)--Atascadero, CA",35.4445726,-120.6244753,77718572.46,FALSE
"Camp Verde, AZ",34.6066935,-111.8870035,13472162.05,FALSE
"Johnstown, CO",40.3389944,-104.9531879,15038144.74,FALSE
"Marana, AZ",32.44643,-111.2136855,8432277.488,FALSE
"Fort Lupton, CO",40.0831405,-104.8049268,6035621.033,FALSE
"Prescott--Prescott Valley, AZ",34.5513796,-112.4676317,126270292.4,FALSE
"Firestone--Frederick, CO",40.1395744,-104.9598128,39918960.05,FALSE
"Fraser, CO",39.9253003,-105.7884149,11548322.41,FALSE
"Edwards--Avon, CO",39.6390758,-106.5538337,30637928.51,FALSE
"Aztec, NM",36.828868,-108.0001729,17831586.56,FALSE
"Severance, CO",40.5177554,-104.8603866,5109247.14,FALSE
"Lubbock, TX",33.5574781,-101.8953395,277415638.9,FALSE
"Pocatello, ID",42.8832705,-112.4446704,71382792.93,FALSE
"Burns, OR",43.5884593,-119.053909,7820015.285,FALSE
"Dickinson, ND",46.8926507,-102.7881488,31947730.14,FALSE
"Newport, OR",44.6335597,-124.0587331,25094625.28,TRUE
"Madras, OR",44.6325368,-121.1295825,12115388.07,FALSE
"Village of Oak Creek (Big Park), AZ",34.7812691,-111.7606,13614852.64,FALSE
"Sonora--Twain Harte, CA",38.0049505,-120.3136283,75887218.26,FALSE
"Auburn, CA",38.9257708,-121.0807914,44670571.91,FALSE
"Galt, CA",38.2657523,-121.3075619,18355443.41,FALSE
"Incline Village, NV--CA",39.2583943,-119.956887,54737862.33,FALSE
"Waldport, OR",44.426122,-124.0514579,14432186.17,TRUE
"Ely, NV",39.2473158,-114.8750698,8018079.538,FALSE
"Pahrump, NV",36.1892513,-116.0045908,135771617.8,FALSE
"Worland, WY",44.0173615,-107.9509545,7763294.254,FALSE
"Lindsay, CA",36.2082312,-119.0889497,7472629.032,FALSE
"Elko, NV",40.8397728,-115.7663064,32529311.88,FALSE
"Reno, NV--CA",39.5291876,-119.7957276,431336875.7,FALSE
"Gardnerville, NV",38.9308877,-119.7239513,32887151.19,FALSE
"Reedsport, OR",43.7030172,-124.1094021,5450050.734,TRUE
"Sutherlin, OR",43.3946934,-123.3181292,13556778.41,FALSE
"Big Spring, TX",32.2442879,-101.4616987,54070720.98,FALSE
"Slaton, TX",33.4345842,-101.6466877,7156033.713,FALSE
"Corning, CA",39.9245652,-122.1857334,7891223.995,FALSE
"Earlimart, CA",35.8837743,-119.2702514,3496392.007,FALSE
"Porterville, CA",36.0719187,-119.0291818,42474120.52,FALSE
"Visalia, CA",36.3289532,-119.3153132,97693049.95,FALSE
"Woodlake, CA",36.41599,-119.1022138,4889569.091,FALSE
"Glenwood Springs, CO",39.5437593,-107.3348944,14143471.53,FALSE
"Rifle, CO",39.5431171,-107.7775817,10356978.36,FALSE
"Arroyo Grande--Grover Beach--Pismo Beach, CA",35.1238957,-120.604569,44382372.73,FALSE
"Steamboat Springs, CO",40.4608964,-106.8156652,26216923.53,FALSE
"Levelland, TX",33.5826479,-102.3664331,16594433.86,FALSE
"Cambria, CA",35.5589095,-121.0904616,7082945.634,FALSE
"Santa Maria, CA",34.9139743,-120.4405746,70285262.06,FALSE
"Summit Park, UT",40.7590683,-111.5702538,9367017.025,FALSE
"Lake of the Pines, CA",39.0387456,-121.061341,6912473.477,FALSE
"San Diego, CA",32.9118714,-117.1304525,1785366023,FALSE
"Sacramento, CA",38.6373888,-121.332023,1224384597,FALSE
"Molalla, OR",45.1496017,-122.5833842,6451724.851,FALSE
"Truckee, CA",39.3419196,-120.2112851,53512193.63,FALSE
"Las Vegas--Henderson--Paradise, NV",36.1341652,-115.1591806,1128930865,FALSE
"Clovis, NM",34.4129494,-103.200891,41777591.67,FALSE
"Chico, CA",39.7555289,-121.8409789,87466969.36,FALSE
"Littlefield, TX",33.9167243,-102.3339318,7763071.056,FALSE
"Helena, MT",46.6068982,-112.0468364,82233580.45,FALSE
"Sandy, OR",45.3992722,-122.2723185,10903413.74,FALSE
"Placerville--Diamond Springs, CA",38.7128414,-120.812838,48752681.44,FALSE
"Laughlin, NV",35.1363496,-114.6241662,3937235.537,FALSE
"Mesquite, NV--AZ",36.8151131,-114.0841848,25823279.63,FALSE
"Solvang--Santa Ynez, CA",34.6100252,-120.1082593,14213756.4,FALSE
"Hanford, CA",36.3313878,-119.6590174,47217664.34,FALSE
"Corcoran, CA",36.0855573,-119.5621024,16284106.52,FALSE
"Lemoore Station, CA",36.2543238,-119.9097783,13218009.92,FALSE
"Santa Barbara, CA",34.4297419,-119.7277695,144655418.1,FALSE
"Redding, CA",40.5660762,-122.3549903,176848815.5,FALSE
"Ukiah, CA",39.1812813,-123.201696,34331877.86,FALSE
"Gridley, CA",39.3592315,-121.6985667,10308739.21,FALSE
"Eureka, CA",40.7754649,-124.1663422,52431004.08,FALSE
"Hemet, CA",33.7544026,-116.961386,96287840.63,FALSE
"Guadalupe, CA",34.9649289,-120.5731271,2967727.856,FALSE
"Blackfoot, ID",43.1984658,-112.3593625,19918118.76,FALSE
"Laurel, MT",45.6778604,-108.7596853,15381578.92,FALSE
"Sonoma, CA",38.2984706,-122.4728854,36481221.2,FALSE
"The Dalles, OR",45.599667,-121.1547474,19864305.11,FALSE
"Canby, OR",45.2685313,-122.6863161,15279723.4,FALSE
"Mount Shasta, CA",41.3180524,-122.3229547,15626821.7,FALSE
"Lakeport, CA",39.0598984,-122.9157955,16182954.27,FALSE
"Chelan, WA",47.8594891,-120.0529719,19647394.91,FALSE
"Cle Elum, WA",47.203671,-120.959209,11724825.74,FALSE
"Hamilton, MT",46.2389103,-114.1540696,10314600.6,FALSE
"Blythe, CA--AZ",33.6091126,-114.579244,16166621.37,FALSE
"Indio--Palm Desert--Palm Springs, CA",33.7484686,-116.3465918,396894710.2,FALSE
"Veneta, OR",44.046725,-123.3543463,12046303.22,FALSE
"Salem, OR",44.9331549,-123.0034542,188419964.5,FALSE
"Riverside--San Bernardino, CA",33.9880083,-117.3825151,1582937230,FALSE
"Mecca, CA",33.5750226,-116.0715115,1621794.521,FALSE
"Dallas, OR",44.9223786,-123.3115253,14233478.85,FALSE
"Pendleton, OR",45.6724486,-118.8110531,26309409.48,FALSE
"Santa Rosa, CA",38.4520211,-122.7286834,206096058.3,FALSE
"Dixon, CA",38.4493888,-121.8292376,11388824.82,FALSE
"Fairfield, CA",38.2620602,-122.032386,106314771.3,FALSE
"Vacaville, CA",38.3642384,-121.9652495,56005245.44,FALSE
"Seattle--Tacoma, WA",47.462654,-122.274517,2695255991,FALSE
"Seaside, OR",46.0070491,-123.9186538,13118416.82,TRUE
"Ellensburg, WA",47.0010856,-120.5384605,22949752.74,FALSE
"Bremerton, WA",47.6159097,-122.6261802,463010106.7,FALSE
"Marysville, WA",48.0500985,-122.1345926,180484808.7,FALSE
"Sultan, WA",47.8672032,-121.8046858,7992159.527,FALSE
