NAME20,INTPTLAT20,INTPTLON20,Area,,,,,,,,,,,,,,,,,,,,,,
"Vidalia, GA",+32.2096523,-082.3807934,40603218.69,,,,,,,,,,,,,,,,,,,,,,
"Cherokee, IA",+42.7515449,-095.5511767,8130354.942,,,,,,,,,,,,,,,,,,,,,,
"Augusta, ME",+44.3238561,-069.8075160,58613081.9,,,,,,,,,,,,,,,,,,,,,,
"Litchfield, MN",+45.1268320,-094.5224086,10146938.48,,,,,,,,,,,,,,,,,,,,,,
"Bay City, TX",+28.9851259,-095.9512116,27014155.08,,,,,,,,,,,,,,,,,,,,,,
"Leitchfield, KY",+37.4844121,-086.2833855,14164312.9,,,,,,,,,,,,,,,,,,,,,,
"Kaplan, LA",+30.0054104,-092.2837878,6554929.083,,,,,,,,,,,,,,,,,,,,,,
"Westville, IN",+41.5429773,-086.9008975,5449886.999,,,,,,,,,,,,,,,,,,,,,,
"Dover, DE",+39.1463160,-075.5481144,189950037.8,,,,,,,,,,,,,,,,,,,,,,
"Harrington, DE",+38.9224665,-075.5644498,8724051.571,,,,,,,,,,,,,,,,,,,,,,
"Bellefontaine, OH",+40.3593867,-083.7531112,16085094.82,,,,,,,,,,,,,,,,,,,,,,
"Canton, MS",+32.5385494,-090.1280759,65409041.13,,,,,,,,,,,,,,,,,,,,,,
"Columbus, NE",+41.4360487,-097.3450628,35478795.27,,,,,,,,,,,,,,,,,,,,,,
"Russells Point, OH",+40.5103677,-083.9152192,16270578.2,,,,,,,,,,,,,,,,,,,,,,
"Harrisburg, SD",+43.4316508,-096.7055545,6334691.76,,,,,,,,,,,,,,,,,,,,,,
"Otsego--Plainwell, MI",+42.4521084,-085.6671453,22791473.11,,,,,,,,,,,,,,,,,,,,,,
"Douglas, MI",+42.6532307,-086.1968772,12362591.41,,,,,,,,,,,,,,,,,,,,,,
"Tea, SD",+43.4536865,-096.8241206,8445545.407,,,,,,,,,,,,,,,,,,,,,,
"Longview, TX",+32.5060786,-094.7592575,234680069.7,,,,,,,,,,,,,,,,,,,,,,
"Coxsackie, NY",+42.3533436,-073.8209341,9782617.513,,,,,,,,,,,,,,,,,,,,,,
"Catskill, NY",+42.2128254,-073.8696118,16859655.9,,,,,,,,,,,,,,,,,,,,,,
"El Reno, OK",+35.5208584,-097.9564892,22584459.49,,,,,,,,,,,,,,,,,,,,,,
"Ilion--Herkimer, NY",+43.0077153,-075.0504009,21089834.69,,,,,,,,,,,,,,,,,,,,,,
"Norman, OK",+35.2126742,-097.4418559,120473374.1,,,,,,,,,,,,,,,,,,,,,,
"Mount Pleasant, TX",+33.1672055,-094.9763378,33835823.28,,,,,,,,,,,,,,,,,,,,,,
"Ponca City, OK",+36.7177604,-097.0696584,47337224.06,,,,,,,,,,,,,,,,,,,,,,
"Pauls Valley, OK",+34.7353929,-097.2273805,8189266.095,,,,,,,,,,,,,,,,,,,,,,
"Purcell, OK",+35.0128432,-097.3576175,12442723.94,,,,,,,,,,,,,,,,,,,,,,
"East Stroudsburg--Stroudsburg, PA",+41.0108177,-075.2348416,101662638.2,,,,,,,,,,,,,,,,,,,,,,
"Port Jervis, NY--PA",+41.3822465,-074.7035425,20272620.59,,,,,,,,,,,,,,,,,,,,,,
"Gilmer, TX",+32.7302517,-094.9469677,10627231.71,,,,,,,,,,,,,,,,,,,,,,
"Prairie Grove, AR",+35.9814006,-094.3122646,6263162.425,,,,,,,,,,,,,,,,,,,,,,
"Saratoga Springs, NY",+43.0896304,-073.7661699,144499372.5,,,,,,,,,,,,,,,,,,,,,,
"Glens Falls, NY",+43.3422435,-073.6601130,141503361.6,,,,,,,,,,,,,,,,,,,,,,
"Cortland, NY",+42.6002833,-076.1914013,26910854.46,,,,,,,,,,,,,,,,,,,,,,
"Binghamton, NY",+42.1085203,-075.9642314,188537401.7,,,,,,,,,,,,,,,,,,,,,,
"Mineola, TX",+32.6727266,-095.4906570,14800715.97,,,,,,,,,,,,,,,,,,,,,,
"Gloversville, NY",+43.0534635,-074.3254710,40265009.63,,,,,,,,,,,,,,,,,,,,,,
"Greenfield, OH",+39.3502941,-083.3907359,4409822.683,,,,,,,,,,,,,,,,,,,,,,
"Macon-Bibb County, GA",+32.8447010,-083.6765510,259235789.9,,,,,,,,,,,,,,,,,,,,,,
"Cambridge, MN",+45.5610113,-093.2208915,15976833.49,,,,,,,,,,,,,,,,,,,,,,
"Beebe, AR",+35.0704101,-091.8925101,11586695.32,,,,,,,,,,,,,,,,,,,,,,
"Rochelle, IL",+41.9197811,-089.0675165,24829590.31,,,,,,,,,,,,,,,,,,,,,,
"Byron, IL",+42.1299333,-089.2614801,9279273.394,,,,,,,,,,,,,,,,,,,,,,
"Bolivar, MO",+37.6060267,-093.4147046,15343668.68,,,,,,,,,,,,,,,,,,,,,,
"Tahlequah, OK",+35.9046392,-094.9730536,30855430.06,,,,,,,,,,,,,,,,,,,,,,
"Center, TX",+31.7904052,-094.1752344,17584161.42,,,,,,,,,,,,,,,,,,,,,,
"Jersey Shore, PA",+41.1838657,-077.3195911,19070358.45,,,,,,,,,,,,,,,,,,,,,,
"Helena-West Helena, AR",+34.5419744,-090.6333905,15827665.79,,,,,,,,,,,,,,,,,,,,,,
"Harrison, OH--IN",+39.2563118,-084.7845633,19373883.76,,,,,,,,,,,,,,,,,,,,,,
"Williamsburg, VA",+37.2836614,-076.7461072,183603067.2,,,,,,,,,,,,,,,,,,,,,,
"Oakland, TN",+35.2247710,-089.5147805,20644561.39,,,,,,,,,,,,,,,,,,,,,,
"Shenandoah--Frackville, PA",+40.7986696,-076.2144386,7756355.463,,,,,,,,,,,,,,,,,,,,,,
"Lake Delton, WI",+43.6036978,-089.7892583,25941675.31,,,,,,,,,,,,,,,,,,,,,,
"Hudson, WI--MN",+44.9676758,-092.7391738,37337513.78,,,,,,,,,,,,,,,,,,,,,,
"Conesus Lake, NY",+42.8027562,-077.7009194,25476708.41,,,,,,,,,,,,,,,,,,,,,,
"Montrose, MN",+45.0759849,-093.9200191,9082061.932,,,,,,,,,,,,,,,,,,,,,,
"Shamokin--Mount Carmel, PA",+40.7843306,-076.5672269,20453528.62,,,,,,,,,,,,,,,,,,,,,,
"Breaux Bridge, LA",+30.2891698,-091.8743490,55873734.49,,,,,,,,,,,,,,,,,,,,,,
"Brockport, NY",+43.2183498,-077.9359805,16777130.14,,,,,,,,,,,,,,,,,,,,,,
"Osage Beach, MO",+38.1320460,-092.6699255,36070271.68,,,,,,,,,,,,,,,,,,,,,,
"Ocean Pines--Ocean City, MD--DE",+38.3783665,-075.1631705,80146936.83,,,,,,,,,,,,,,,,,,,,,,
"Fort Leonard Wood--St. Robert--Waynesville, MO",+37.7569084,-092.1269849,67819227.42,,,,,,,,,,,,,,,,,,,,,,
"Palmyra, NY",+43.0578082,-077.2358190,6267931.623,,,,,,,,,,,,,,,,,,,,,,
"Perry, OK",+36.2954060,-097.2892608,7764659.757,,,,,,,,,,,,,,,,,,,,,,
"Lindale--Hideaway, TX",+32.4656947,-095.4101692,33195488.87,,,,,,,,,,,,,,,,,,,,,,
"Amsterdam, NY",+42.9526063,-074.1920528,26884780.75,,,,,,,,,,,,,,,,,,,,,,
"Middletown, NY",+41.4405982,-074.3874418,67585877.3,,,,,,,,,,,,,,,,,,,,,,
"Sidney, NY",+42.3083377,-075.3977886,7298554.063,,,,,,,,,,,,,,,,,,,,,,
"Bartlesville, OK",+36.7492696,-095.9438636,51201865.31,,,,,,,,,,,,,,,,,,,,,,
"Tyler, TX",+32.3164868,-095.3131255,213365194.1,,,,,,,,,,,,,,,,,,,,,,
"Athens, TX",+32.1981326,-095.8499657,24203428.52,,,,,,,,,,,,,,,,,,,,,,
"Liberty, NY",+41.7967074,-074.7533782,7948305.252,,,,,,,,,,,,,,,,,,,,,,
"Culpeper, VA",+38.4721013,-078.0016886,24333923.57,,,,,,,,,,,,,,,,,,,,,,
"Tupper Lake, NY",+44.2281609,-074.4645446,6000781.463,,,,,,,,,,,,,,,,,,,,,,
"Greenville, TX",+33.1126370,-096.1023465,44876024.48,,,,,,,,,,,,,,,,,,,,,,
"Sinton, TX",+28.0339679,-097.5071569,6005416.279,,,,,,,,,,,,,,,,,,,,,,
"Henryetta, OK",+35.4467635,-095.9805412,13518656.67,,,,,,,,,,,,,,,,,,,,,,
"Ashland, OH",+40.8658652,-082.3183393,25608683.79,,,,,,,,,,,,,,,,,,,,,,
"Mathis, TX",+28.1022170,-097.8310565,8399923.548,,,,,,,,,,,,,,,,,,,,,,
"Morris, MN",+45.5852786,-095.9077800,8709385.584,,,,,,,,,,,,,,,,,,,,,,
"Hastings, NE",+40.5939445,-098.3841334,33575960.54,,,,,,,,,,,,,,,,,,,,,,
"Greenwood, MS",+33.5155050,-090.1759146,27725639.34,,,,,,,,,,,,,,,,,,,,,,
"Stewartville, MN",+43.8600939,-092.4878897,7030263.659,,,,,,,,,,,,,,,,,,,,,,
"Hudson, NY",+42.2584778,-073.7615739,16764909.47,,,,,,,,,,,,,,,,,,,,,,
"LaGrange, GA",+33.0367281,-085.0418453,81612246.37,,,,,,,,,,,,,,,,,,,,,,
"Rochester, MN",+44.0159560,-092.4755361,134283182,,,,,,,,,,,,,,,,,,,,,,
"Williamston, NC",+35.8438267,-077.0694779,12313676.53,,,,,,,,,,,,,,,,,,,,,,
"Wahoo, NE",+41.2124195,-096.6205572,5779670.491,,,,,,,,,,,,,,,,,,,,,,
"Clover, SC",+35.1085175,-081.2216165,13471165.24,,,,,,,,,,,,,,,,,,,,,,
"Shawano, WI",+44.7778938,-088.5860189,28796547.47,,,,,,,,,,,,,,,,,,,,,,
"Arcadia, FL",+27.2085520,-081.8525239,25925302.95,,,,,,,,,,,,,,,,,,,,,,
"Orangetree, FL",+26.2899092,-081.5667819,26095836.55,,,,,,,,,,,,,,,,,,,,,,
"Four Corners, FL",+28.2346638,-081.6776660,229313830.5,,,,,,,,,,,,,,,,,,,,,,
"Burnt Store Marina, FL",+26.7780277,-082.0410612,11873353.46,,,,,,,,,,,,,,,,,,,,,,
"Kimberling City, MO",+36.6341630,-093.4332692,24217785.59,,,,,,,,,,,,,,,,,,,,,,
"Sugarmill Woods, FL",+28.7357137,-082.5332349,40741040.04,,,,,,,,,,,,,,,,,,,,,,
"Poinciana Southwest, FL",+28.0580340,-081.5139084,30774263.43,,,,,,,,,,,,,,,,,,,,,,
"Malone, NY",+44.8522394,-074.2919014,9110079.282,,,,,,,,,,,,,,,,,,,,,,
"Monticello, NY",+41.6532108,-074.6766476,27117463.24,,,,,,,,,,,,,,,,,,,,,,
"College Station--Bryan, TX",+30.6238125,-096.3342046,211578134.1,,,,,,,,,,,,,,,,,,,,,,
"Lynchburg, VA",+37.3899992,-079.2013300,239122241,,,,,,,,,,,,,,,,,,,,,,
"Orange, VA",+38.2464693,-078.1110257,7673787.686,,,,,,,,,,,,,,,,,,,,,,
"Owego, NY",+42.1080945,-076.2599198,8889094.882,,,,,,,,,,,,,,,,,,,,,,
"Durant, OK",+33.9924682,-096.3980152,31144086.25,,,,,,,,,,,,,,,,,,,,,,
"Ardmore, OK",+34.1776877,-097.1373805,39257651.82,,,,,,,,,,,,,,,,,,,,,,
"Hugo, OK",+34.0074315,-095.5082447,10281545.23,,,,,,,,,,,,,,,,,,,,,,
"Brenham, TX",+30.1640083,-096.3988153,26663442.12,,,,,,,,,,,,,,,,,,,,,,
"Navasota, TX",+30.3818241,-096.0864765,18385654.07,,,,,,,,,,,,,,,,,,,,,,
"McAlester, OK",+34.9224579,-095.7497249,40235095.65,,,,,,,,,,,,,,,,,,,,,,
"Liberty, TX",+30.0717716,-094.7846266,13918971.07,,,,,,,,,,,,,,,,,,,,,,
"Holdenville, OK",+35.0833042,-096.3947661,6501685.684,,,,,,,,,,,,,,,,,,,,,,
"Lake Conroe Westshore, TX",+30.3792641,-095.6298802,56170161.82,,,,,,,,,,,,,,,,,,,,,,
"Dayton, TX",+30.0429119,-094.8942905,14002996.81,,,,,,,,,,,,,,,,,,,,,,
"Crockett, TX",+31.3135234,-095.4537117,16989953.62,,,,,,,,,,,,,,,,,,,,,,
"Ada, OK",+34.7750528,-096.6737958,36939725.91,,,,,,,,,,,,,,,,,,,,,,
"Livingston, TX",+30.7143348,-094.9369241,17881461.58,,,,,,,,,,,,,,,,,,,,,,
"Wheeling, WV--OH",+40.0560615,-080.7253551,99921490.12,,,,,,,,,,,,,,,,,,,,,,
"Buffalo, MN",+45.1838117,-093.8543998,24320868.89,,,,,,,,,,,,,,,,,,,,,,
"Keene, NH",+42.9389116,-072.2881290,38072615.27,,,,,,,,,,,,,,,,,,,,,,
"Cold Spring, MN",+45.4524420,-094.4192738,8316490.646,,,,,,,,,,,,,,,,,,,,,,
"Union, MO",+38.4551023,-091.0098339,19440356.99,,,,,,,,,,,,,,,,,,,,,,
"Zimmerman, MN",+45.4441991,-093.5963294,10418243.62,,,,,,,,,,,,,,,,,,,,,,
"Sauk Centre, MN",+45.7423787,-094.9412847,12870828.48,,,,,,,,,,,,,,,,,,,,,,
"St. Clair, MO",+38.3440902,-090.9846440,10475808.3,,,,,,,,,,,,,,,,,,,,,,
"Washington, MO",+38.5476913,-091.0133292,20478395.44,,,,,,,,,,,,,,,,,,,,,,
"Sandersville, GA",+32.9699264,-082.8070291,21653139.52,,,,,,,,,,,,,,,,,,,,,,
"Mineral Wells, TX",+32.8056915,-098.0983525,23003271.73,,,,,,,,,,,,,,,,,,,,,,
"Watertown, SD",+44.9009216,-097.1134602,32081866.37,,,,,,,,,,,,,,,,,,,,,,
"Redwood Falls, MN",+44.5407572,-095.1035515,8533534.795,,,,,,,,,,,,,,,,,,,,,,
"Mount Horeb, WI",+43.0072627,-089.7307710,7731689.571,,,,,,,,,,,,,,,,,,,,,,
"Harrisonville, MO",+38.6485411,-094.3505363,17789965.98,,,,,,,,,,,,,,,,,,,,,,
"Oregon, WI",+42.9231903,-089.3876812,11720168.86,,,,,,,,,,,,,,,,,,,,,,
"Ashland, WI",+46.5872605,-090.8779254,10938722.39,,,,,,,,,,,,,,,,,,,,,,
"Madison, WI",+43.0419689,-089.4922081,391041784.7,,,,,,,,,,,,,,,,,,,,,,
"Platteville, WI",+42.7349764,-090.4750823,11473573.28,,,,,,,,,,,,,,,,,,,,,,
"Collinsville, OK",+36.3672050,-095.8451522,8937806.629,,,,,,,,,,,,,,,,,,,,,,
"Jewett City, CT",+41.6125041,-071.9722008,7328494.62,,,,,,,,,,,,,,,,,,,,,,
"Smithville, MO",+39.3968687,-094.5709873,17920089.39,,,,,,,,,,,,,,,,,,,,,,
"Grissom AFB, IN",+40.6571281,-086.1454254,11158704.23,,,,,,,,,,,,,,,,,,,,,,
"Whiteman AFB--Knob Noster, MO",+38.7331160,-093.5531578,18934502.91,,,,,,,,,,,,,,,,,,,,,,
"Louisville/Jefferson County, KY--IN",+38.2226166,-085.6873443,1058544841,,,,,,,,,,,,,,,,,,,,,,
"Cresson, PA",+40.4675457,-078.5766613,10052869.2,,,,,,,,,,,,,,,,,,,,,,
"Key Largo, FL",+25.1172208,-080.4346617,43975799.14,,,,,,,,,,,,,,,,,,,,,,
"Ellwood City, PA",+40.8529541,-080.2807352,19384485.7,,,,,,,,,,,,,,,,,,,,,,
"Athens, OH",+39.3322660,-082.1048731,24855599.88,,,,,,,,,,,,,,,,,,,,,,
"Middleport, OH--WV",+38.9749034,-081.9366311,15725495.42,,,,,,,,,,,,,,,,,,,,,,
"Idabel, OK",+33.8908202,-094.8266346,10833355.78,,,,,,,,,,,,,,,,,,,,,,
"New Martinsville, WV--OH",+39.6456149,-080.8639423,10148337.78,,,,,,,,,,,,,,,,,,,,,,
"Morgantown, WV",+39.6412261,-079.9264124,108088207.1,,,,,,,,,,,,,,,,,,,,,,
"Charleston, WV",+38.3550314,-081.6657381,261430595.6,,,,,,,,,,,,,,,,,,,,,,
"Cullowhee, NC",+35.3200039,-083.1919597,15791979.78,,,,,,,,,,,,,,,,,,,,,,
"Logan, WV",+37.8491458,-081.9936633,18180939.44,,,,,,,,,,,,,,,,,,,,,,
"Parkersburg, WV--OH",+39.2672946,-081.5608765,107810918,,,,,,,,,,,,,,,,,,,,,,
"Broadway--Timberville, VA",+38.6158446,-078.7895719,9393926.177,,,,,,,,,,,,,,,,,,,,,,
"Clarksburg, WV",+39.2686460,-080.3349490,55141068.22,,,,,,,,,,,,,,,,,,,,,,
"Strasburg, VA",+39.0033912,-078.3495426,10694480.22,,,,,,,,,,,,,,,,,,,,,,
"Elkton, VA",+38.4021539,-078.6174956,12510010.61,,,,,,,,,,,,,,,,,,,,,,
"Elkins, WV",+38.9357991,-079.8558960,18442388,,,,,,,,,,,,,,,,,,,,,,
"Bluefield, WV--VA",+37.2695283,-081.2558892,100605793.5,,,,,,,,,,,,,,,,,,,,,,
"Fairmont, WV",+39.4644983,-080.1586013,54109799.87,,,,,,,,,,,,,,,,,,,,,,
"Grafton, WV",+39.3371880,-080.0312355,9363561.303,,,,,,,,,,,,,,,,,,,,,,
"Carthage, MO",+37.1660546,-094.3202503,22266161.36,,,,,,,,,,,,,,,,,,,,,,
"Jesup, GA",+31.6083991,-081.8988044,31001114.18,,,,,,,,,,,,,,,,,,,,,,
"Thomson, GA",+33.4800099,-082.5007142,21766884.59,,,,,,,,,,,,,,,,,,,,,,
"Dublin, GA",+32.5411852,-082.9187632,53341510.92,,,,,,,,,,,,,,,,,,,,,,
"Pleasant Hill, MO",+38.7995425,-094.2610430,12533910.28,,,,,,,,,,,,,,,,,,,,,,
"Watertown, NY",+44.0284588,-075.7960726,84236042.68,,,,,,,,,,,,,,,,,,,,,,
"Winona, MN",+44.0499895,-091.6733570,35610701.82,,,,,,,,,,,,,,,,,,,,,,
"McAllen, TX",+26.2377191,-098.1832873,846581652.4,,,,,,,,,,,,,,,,,,,,,,
"Syracuse, NY",+43.0947083,-076.1544195,482434022.1,,,,,,,,,,,,,,,,,,,,,,
"Americus, GA",+32.0773993,-084.2197315,28590636.66,,,,,,,,,,,,,,,,,,,,,,
"Lake Holiday, IL",+41.6176790,-088.6731635,12387156.18,,,,,,,,,,,,,,,,,,,,,,
"Lake Placid, FL",+27.2623754,-081.3410593,70289096.28,,,,,,,,,,,,,,,,,,,,,,
"St. James, NC",+33.9459570,-078.1160869,23248661.96,,,,,,,,,,,,,,,,,,,,,,
"Pinehurst--Southern Pines, NC",+35.1827107,-079.4324474,126711003.3,,,,,,,,,,,,,,,,,,,,,,
"Lexington Park--California--Chesapeake Ranch Estates, MD",+38.3042422,-076.4880862,126244539.9,,,,,,,,,,,,,,,,,,,,,,
"Leonardtown, MD",+38.2924283,-076.6441809,16158608.88,,,,,,,,,,,,,,,,,,,,,,
"Buckhannon, WV",+38.9818183,-080.2280552,16853532.97,,,,,,,,,,,,,,,,,,,,,,
"Cairo, GA",+30.8760647,-084.2047367,20981983.54,,,,,,,,,,,,,,,,,,,,,,
"Beckley, WV",+37.7891844,-081.2299550,139397804.1,,,,,,,,,,,,,,,,,,,,,,
"Fergus Falls, MN",+46.2886492,-096.0771174,21341259.9,,,,,,,,,,,,,,,,,,,,,,
"Fredericksburg, TX",+30.2738200,-098.8692494,20291104.3,,,,,,,,,,,,,,,,,,,,,,
"Cameron, TX",+30.8589844,-096.9769085,9070932.128,,,,,,,,,,,,,,,,,,,,,,
"Lewisburg, WV",+37.7939908,-080.4442335,18435186.08,,,,,,,,,,,,,,,,,,,,,,
"Rockdale, TX",+30.6542043,-097.0124985,8550751.086,,,,,,,,,,,,,,,,,,,,,,
"Sparta, WI",+43.9397210,-090.8114753,13478382.55,,,,,,,,,,,,,,,,,,,,,,
"Baraboo, WI",+43.4685404,-089.7487664,17732088.85,,,,,,,,,,,,,,,,,,,,,,
"Wausau, WI",+44.9013083,-089.6335054,134905733.5,,,,,,,,,,,,,,,,,,,,,,
"Marshfield, WI",+44.6633058,-090.1665859,29185994.38,,,,,,,,,,,,,,,,,,,,,,
"Rhinelander, WI",+45.6442175,-089.4191085,28930649.56,,,,,,,,,,,,,,,,,,,,,,
"Richland Center, WI",+43.3386867,-090.3847012,7532770.335,,,,,,,,,,,,,,,,,,,,,,
"Viroqua, WI",+43.5584336,-090.8906948,5171913.358,,,,,,,,,,,,,,,,,,,,,,
"Canton, NY",+44.5969425,-075.1678413,5981869.259,,,,,,,,,,,,,,,,,,,,,,
"Kerrville, TX",+30.0600599,-099.1474090,56953912.63,,,,,,,,,,,,,,,,,,,,,,
"West Plains, MO",+36.7376150,-091.8702299,26560520.29,,,,,,,,,,,,,,,,,,,,,,
"Ogdensburg, NY",+44.6978883,-075.4702911,12967103.18,,,,,,,,,,,,,,,,,,,,,,
"Mountain Home, AR",+36.3375692,-092.3875290,41819285.75,,,,,,,,,,,,,,,,,,,,,,
"Potsdam, NY",+44.6708309,-074.9834628,7830831.353,,,,,,,,,,,,,,,,,,,,,,
"Anadarko, OK",+35.0711017,-098.2416200,5450705.581,,,,,,,,,,,,,,,,,,,,,,
"Perryville, MO",+37.7267072,-089.8690724,14805399.79,,,,,,,,,,,,,,,,,,,,,,
"Ithaca, NY",+42.4588739,-076.4924159,64151129.19,,,,,,,,,,,,,,,,,,,,,,
"Polk City, IA",+41.7716926,-093.7255523,6017098.447,,,,,,,,,,,,,,,,,,,,,,
"Staunton--Waynesboro, VA",+38.0784181,-078.9113564,101842930.2,,,,,,,,,,,,,,,,,,,,,,
"Nacogdoches, TX",+31.6082836,-094.6532993,64959814.93,,,,,,,,,,,,,,,,,,,,,,
"Reedsburg, WI",+43.5354027,-089.9933045,14860615.61,,,,,,,,,,,,,,,,,,,,,,
"Thief River Falls, MN",+48.1135339,-096.1743410,14005662.77,,,,,,,,,,,,,,,,,,,,,,
"Jamestown, ND",+46.9112417,-098.7021033,24416355.53,,,,,,,,,,,,,,,,,,,,,,
"Camden, AR",+33.5857065,-092.8567410,28620585.4,,,,,,,,,,,,,,,,,,,,,,
"Mitchell, SD",+43.7192013,-098.0318604,26363900.69,,,,,,,,,,,,,,,,,,,,,,
"New Tazewell--Tazewell, TN",+36.4468062,-083.5921700,17260247.26,,,,,,,,,,,,,,,,,,,,,,
"Chisholm, MN",+47.4917736,-092.8862578,5721347.028,,,,,,,,,,,,,,,,,,,,,,
"De Queen, AR",+34.0453687,-094.3447458,12513633.97,,,,,,,,,,,,,,,,,,,,,,
"Dickson, TN",+36.0602355,-087.3641020,42770814.93,,,,,,,,,,,,,,,,,,,,,,
"Butler, PA",+40.8633280,-079.9244425,74100614.56,,,,,,,,,,,,,,,,,,,,,,
"Slippery Rock, PA",+41.0518999,-080.0401558,11738703.44,,,,,,,,,,,,,,,,,,,,,,
"Hibbing, MN",+47.4106559,-092.9337838,17839658.04,,,,,,,,,,,,,,,,,,,,,,
"Wellington, OH",+41.1647812,-082.2220024,7944308.373,,,,,,,,,,,,,,,,,,,,,,
"Edinboro, PA",+41.8839917,-080.1232534,6506926.457,,,,,,,,,,,,,,,,,,,,,,
"Lebanon, PA",+40.3438068,-076.4005943,85098586.54,,,,,,,,,,,,,,,,,,,,,,
"Erie, PA",+42.0888667,-080.1126924,190541077.4,,,,,,,,,,,,,,,,,,,,,,
"Belle Plaine, MN",+44.6180655,-093.7597058,9201816.929,,,,,,,,,,,,,,,,,,,,,,
"Ashville, OH",+39.7141592,-082.9744959,9860525.19,,,,,,,,,,,,,,,,,,,,,,
"Waverly, OH",+39.1237541,-082.9998340,11908765.96,,,,,,,,,,,,,,,,,,,,,,
"Warwick, NY",+41.2552441,-074.3547216,7568576.977,,,,,,,,,,,,,,,,,,,,,,
"Clinton, MO",+38.3698247,-093.7665595,15860492.73,,,,,,,,,,,,,,,,,,,,,,
"Lawton, OK",+34.6196668,-098.4251349,121442738,,,,,,,,,,,,,,,,,,,,,,
"Sweetwater, TX",+32.4686697,-100.4060446,19552084.74,,,,,,,,,,,,,,,,,,,,,,
"Farmington, MO",+37.8539213,-090.5124604,46860833.36,,,,,,,,,,,,,,,,,,,,,,
"Ahoskie, NC",+36.2864725,-076.9835419,8613934.369,,,,,,,,,,,,,,,,,,,,,,
"Lake of the Woods, VA",+38.3453335,-077.7625830,20285454.52,,,,,,,,,,,,,,,,,,,,,,
"Seneca, SC",+34.7007576,-082.9446921,80669918.54,,,,,,,,,,,,,,,,,,,,,,
"Bealeton, VA",+38.5711058,-077.7696453,11337169.43,,,,,,,,,,,,,,,,,,,,,,
"Newton, NJ",+41.0416791,-074.7337610,21566626.14,,,,,,,,,,,,,,,,,,,,,,
"Danville, VA--NC",+36.5987519,-079.4141098,95492051.94,,,,,,,,,,,,,,,,,,,,,,
"Albany--Schenectady, NY",+42.7429654,-073.7993237,716746869.9,,,,,,,,,,,,,,,,,,,,,,
"Belton, SC",+34.5271112,-082.4984697,11844605.88,,,,,,,,,,,,,,,,,,,,,,
"Mystic Island--Little Egg Harbor, NJ",+39.5904913,-074.3490833,36013638.73,,,,,,,,,,,,,,,,,,,,,,
"North East, PA",+42.2176899,-079.8327027,9089130.285,,,,,,,,,,,,,,,,,,,,,,
"Springfield, OH",+39.9393486,-083.8036377,116935973.5,,,,,,,,,,,,,,,,,,,,,,
"Canton, OH",+40.8440537,-081.4237296,469940740,,,,,,,,,,,,,,,,,,,,,,
"Meadville, PA",+41.6429407,-080.1546932,40835503.35,,,,,,,,,,,,,,,,,,,,,,
"Brownwood, TX",+31.7065348,-098.9744212,35063919.48,,,,,,,,,,,,,,,,,,,,,,
"Seguin, TX",+29.5728467,-097.9848243,53757945.06,,,,,,,,,,,,,,,,,,,,,,
"Iowa Park, TX",+33.9569967,-098.6743598,8112619.019,,,,,,,,,,,,,,,,,,,,,,
"Smithville, TN",+35.9569263,-085.8233421,10351598.2,,,,,,,,,,,,,,,,,,,,,,
"Elgin, TX",+30.3512588,-097.3851100,12346566.92,,,,,,,,,,,,,,,,,,,,,,
"Bastrop, TX",+30.1069962,-097.3451396,47578451.83,,,,,,,,,,,,,,,,,,,,,,
"Kinross, MI",+46.2546848,-084.4634803,8289899.033,,,,,,,,,,,,,,,,,,,,,,
"Freeport, IL",+42.2901727,-089.6348878,27592634.2,,,,,,,,,,,,,,,,,,,,,,
"Blacksburg--Christiansburg, VA",+37.1853247,-080.4132199,88140543.92,,,,,,,,,,,,,,,,,,,,,,
"Robinson, IL",+39.0045682,-087.7355196,11696507.3,,,,,,,,,,,,,,,,,,,,,,
"Lawrenceville, IL",+38.7240821,-087.6899836,6745552.992,,,,,,,,,,,,,,,,,,,,,,
"Pittsburg, KS",+37.4167748,-094.6969843,29057114.41,,,,,,,,,,,,,,,,,,,,,,
"Murfreesboro, TN",+35.8436998,-086.4065825,223425470.8,,,,,,,,,,,,,,,,,,,,,,
"Genoa, IL",+42.0923756,-088.6984354,5816542.187,,,,,,,,,,,,,,,,,,,,,,
"Tuscola, IL",+39.8008882,-088.2798163,7847072.166,,,,,,,,,,,,,,,,,,,,,,
"Lumberton, NC",+34.6376581,-079.0145427,52959821.9,,,,,,,,,,,,,,,,,,,,,,
"Newton, KS",+38.0421783,-097.3504862,29669139.07,,,,,,,,,,,,,,,,,,,,,,
"Paintsville, KY",+37.8166971,-082.8052840,11899068.81,,,,,,,,,,,,,,,,,,,,,,
"Charlotte, MI",+42.5812653,-084.8082196,22300171.08,,,,,,,,,,,,,,,,,,,,,,
"Carroll, IA",+42.0682197,-094.8654046,12863994.71,,,,,,,,,,,,,,,,,,,,,,
"Washington, IA",+41.2997919,-091.6908734,8551197.292,,,,,,,,,,,,,,,,,,,,,,
"Pembroke, NC",+34.6756008,-079.1909254,9396980.888,,,,,,,,,,,,,,,,,,,,,,
"Houghton--Hancock, MI",+47.1193881,-088.5772219,21194851.59,,,,,,,,,,,,,,,,,,,,,,
